Date,Open,High,Low,Close,Volume,Symbol,Source
2025-04-03 00:00:00+05:30,1228.145018441354,1246.8204315907722,1228.145018441354,1243.732666015625,7434366,RELIANCE,yfinance
2025-04-04 00:00:00+05:30,1236.1628160172713,1240.4954871764826,1188.4036122186155,1199.9075927734375,17908652,RELIANCE,yfinance
2025-04-07 00:00:00+05:30,1127.6960086529814,1166.590714623955,1110.415052053189,1161.062744140625,22156106,RELIANCE,yfinance
2025-04-08 00:00:00+05:30,1167.3378163352843,1191.8399338970503,1158.6724733291408,1177.4971923828125,19555040,RELIANCE,yfinance
2025-04-09 00:00:00+05:30,1164.8477193030515,1185.0670143686195,1163.3536863154889,1180.6346435546875,10223104,RELIANCE,yfinance
2025-04-11 00:00:00+05:30,1190.3957018139643,1217.786306450343,1190.3957018139643,1214.1009521484375,11224242,RELIANCE,yfinance
2025-04-15 00:00:00+05:30,1246.0235343416643,1246.0235343416643,1232.1788040875913,1235.1668701171875,13378535,RELIANCE,yfinance
2025-04-16 00:00:00+05:30,1229.1907298200806,1235.9637280756608,1224.1110419207541,1234.3701171875,8248464,RELIANCE,yfinance
2025-04-17 00:00:00+05:30,1235.266450081142,1275.1073305428426,1222.7165970526498,1269.4300537109375,15398401,RELIANCE,yfinance
2025-04-21 00:00:00+05:30,1264.947875835223,1295.7249783909904,1261.9598099867933,1290.346435546875,10429964,RELIANCE,yfinance
2025-04-22 00:00:00+05:30,1294.8286411452223,1298.713151385602,1281.1831879455033,1286.0635986328125,13051707,RELIANCE,yfinance
2025-04-23 00:00:00+05:30,1291.840547250601,1300.8047453425481,1280.286716249035,1294.82861328125,10480888,RELIANCE,yfinance
2025-04-24 00:00:00+05:30,1287.2588872304611,1299.3107293954529,1285.1672652984741,1296.4222412109375,10468940,RELIANCE,yfinance
2025-04-25 00:00:00+05:30,1298.3146947064158,1319.928323767296,1282.9759313802824,1295.22705078125,14431012,RELIANCE,yfinance
2025-04-28 00:00:00+05:30,1334.669497851195,1369.1318351951852,1314.9482133535364,1363.35498046875,31104496,RELIANCE,yfinance
2025-04-29 00:00:00+05:30,1365.5461749701867,1405.2874774645995,1364.5501529607263,1394.1319580078125,32538970,RELIANCE,yfinance
2025-04-30 00:00:00+05:30,1396.4228227174156,1406.7814756764847,1363.5540972183608,1399.410888671875,25480745,RELIANCE,yfinance
2025-05-02 00:00:00+05:30,1408.3751233126775,1421.024554216323,1403.4945911426703,1414.152099609375,13007841,RELIANCE,yfinance
2025-05-05 00:00:00+05:30,1425.3074680112338,1433.773654928142,1421.2238021682567,1425.6063232421875,12685649,RELIANCE,yfinance
2025-05-06 00:00:00+05:30,1425.3074785225756,1426.3035005201455,1404.9886054552057,1415.2476806640625,14084117,RELIANCE,yfinance
2025-05-07 00:00:00+05:30,1415.2476117092147,1418.733688530858,1397.1199392858432,1400.4068603515625,13440169,RELIANCE,yfinance
2025-05-08 00:00:00+05:30,1398.51446598441,1415.1481063364454,1392.438756100913,1401.4029541015625,16106175,RELIANCE,yfinance
2025-05-09 00:00:00+05:30,1379.9884666950659,1389.251519832932,1369.032224808638,1371.721435546875,13668904,RELIANCE,yfinance
2025-05-12 00:00:00+05:30,1394.430721507353,1433.275577320772,1394.430721507353,1430.7855224609375,10674081,RELIANCE,yfinance
2025-05-13 00:00:00+05:30,1427.7974767909468,1441.9409399606418,1406.7814377941193,1410.0682373046875,11407896,RELIANCE,yfinance
2025-05-14 00:00:00+05:30,1414.3512435205853,1424.2118856620737,1409.8691445094285,1418.7337646484375,5570160,RELIANCE,yfinance
2025-05-15 00:00:00+05:30,1419.3313670179805,1455.5865925696291,1407.0802476372012,1448.4151611328125,20177211,RELIANCE,yfinance
2025-05-16 00:00:00+05:30,1447.4191020051853,1455.1881221330052,1441.542669553187,1450.6064453125,9036695,RELIANCE,yfinance
2025-05-19 00:00:00+05:30,1446.3234565863577,1448.81351147394,1432.4787270944578,1435.0684814453125,6195791,RELIANCE,yfinance
2025-05-20 00:00:00+05:30,1432.4787356808251,1439.2517336495314,1416.1440727881434,1418.932861328125,11270560,RELIANCE,yfinance
2025-05-21 00:00:00+05:30,1418.235682967954,1430.486680037078,1412.458707007589,1423.5145263671875,6136364,RELIANCE,yfinance
2025-05-22 00:00:00+05:30,1415.5464438973825,1418.1361984129633,1391.3431818014155,1403.79345703125,12134466,RELIANCE,yfinance
2025-05-23 00:00:00+05:30,1401.0045498118507,1428.0964217220903,1401.0045498118507,1421.124267578125,6474883,RELIANCE,yfinance
2025-05-26 00:00:00+05:30,1426.3034970063507,1435.2676949623963,1419.430920923106,1429.0924072265625,4842944,RELIANCE,yfinance
2025-05-27 00:00:00+05:30,1420.4269591196573,1431.2836233071982,1408.275539274527,1416.44287109375,12640414,RELIANCE,yfinance
2025-05-28 00:00:00+05:30,1414.4508509493858,1416.9409060075968,1405.0882196135674,1407.279541015625,5944611,RELIANCE,yfinance
2025-05-29 00:00:00+05:30,1406.4826358531975,1414.3512339364067,1402.996558868143,1412.1600341796875,13771917,RELIANCE,yfinance
